Reaction	Acetate	Fructose	Galactose	Gluconate	Glucose	Glycerol	Pyruvate	Succinate
R_ADNtex	5.204304905030177e-06	5.204304905030177e-06	5.204304905030177e-06	5.204304905030177e-06	5.204304905030177e-06	5.204304905030177e-06	5.204304905030177e-06	5.204304905030177e-06
R_ADOCBIK	1.270666399324806e-05	1.270666399324806e-05	1.270666399324806e-05	1.270666399324806e-05	1.270666399324806e-05	1.270666399324806e-05	1.270666399324806e-05	1.270666399324806e-05
R_ADOCBLS	3.602839086122774e-06	3.602839086122774e-06	3.602839086122774e-06	3.602839086122774e-06	3.602839086122774e-06	3.602839086122774e-06	3.602839086122774e-06	3.602839086122774e-06
R_ALATA_D2	1.971206857221175e-06	1.971206857221175e-06	1.971206857221175e-06	1.971206857221175e-06	1.971206857221175e-06	1.971206857221175e-06	1.971206857221175e-06	1.971206857221175e-06
R_ALATA_L	1.6317204319391316e-06	1.6317204319391316e-06	1.6317204319391316e-06	1.6317204319391316e-06	1.6317204319391316e-06	1.6317204319391316e-06	1.6317204319391316e-06	1.6317204319391316e-06
R_ALATA_L2	3.0419829814984703e-06	3.0419829814984703e-06	3.0419829814984703e-06	3.0419829814984703e-06	3.0419829814984703e-06	3.0419829814984703e-06	3.0419829814984703e-06	3.0419829814984703e-06
R_ALATRS	1.9213345183515666e-07	1.9213345183515666e-07	1.9213345183515666e-07	1.9213345183515666e-07	1.9213345183515666e-07	1.9213345183515666e-07	1.9213345183515666e-07	1.9213345183515666e-07
R_ALAabcpp	4.884566919522698e-06	4.884566919522698e-06	4.884566919522698e-06	4.884566919522698e-06	4.884566919522698e-06	4.884566919522698e-06	4.884566919522698e-06	4.884566919522698e-06
R_ALAt2pp_copy1	3.411563668563001e-07	3.411563668563001e-07	3.411563668563001e-07	3.411563668563001e-07	3.411563668563001e-07	3.411563668563001e-07	3.411563668563001e-07	3.411563668563001e-07
R_ADOCBLabcpp	3.411563668326426e-07	3.411563668326426e-07	3.411563668326426e-07	3.411563668326426e-07	3.411563668326426e-07	3.411563668326426e-07	3.411563668326426e-07	3.411563668326426e-07
R_ADOCBLtonex	2.862145198584858e-06	2.862145198584858e-06	2.862145198584858e-06	2.862145198584858e-06	2.862145198584858e-06	2.862145198584858e-06	2.862145198584858e-06	2.862145198584858e-06
R_ALAt2pp_copy2	2.948067548587572e-06	2.948067548587572e-06	2.948067548587572e-06	2.948067548587572e-06	2.948067548587572e-06	2.948067548587572e-06	2.948067548587572e-06	2.948067548587572e-06
R_AMALT4	4.520499028295013e-06	4.520499028295013e-06	4.520499028295013e-06	4.520499028295013e-06	4.520499028295013e-06	4.520499028295013e-06	4.520499028295013e-06	4.520499028295013e-06
R_ALAt4pp	2.963542756712225e-06	2.963542756712225e-06	2.963542756712225e-06	2.963542756712225e-06	2.963542756712225e-06	2.963542756712225e-06	2.963542756712225e-06	2.963542756712225e-06
R_ALAtex	5.499921757708596e-07	5.499921757708596e-07	5.499921757708596e-07	5.499921757708596e-07	5.499921757708596e-07	5.499921757708596e-07	5.499921757708596e-07	5.499921757708596e-07
R_ALCD19	7.153912051191336e-07	7.153912051191336e-07	7.153912051191336e-07	7.153912051191336e-07	7.153912051191336e-07	7.153912051191336e-07	7.153912051191336e-07	7.153912051191336e-07
R_ALCD2x	5.304845656960173e-06	5.304845656960173e-06	5.304845656960173e-06	5.304845656960173e-06	5.304845656960173e-06	5.304845656960173e-06	5.304845656960173e-06	5.304845656960173e-06
R_ADPRDP	2.7118901932629065e-06	2.7118901932629065e-06	2.7118901932629065e-06	2.7118901932629065e-06	2.7118901932629065e-06	2.7118901932629065e-06	2.7118901932629065e-06	2.7118901932629065e-06
R_ADPT	3.203387670666939e-06	3.203387670666939e-06	3.203387670666939e-06	3.203387670666939e-06	3.203387670666939e-06	3.203387670666939e-06	3.203387670666939e-06	3.203387670666939e-06
R_ADSK	2.420128016322825e-06	2.420128016322825e-06	2.420128016322825e-06	2.420128016322825e-06	2.420128016322825e-06	2.420128016322825e-06	2.420128016322825e-06	2.420128016322825e-06
R_ADSL1r	4.794927532547773e-06	4.794927532547773e-06	4.794927532547773e-06	4.794927532547773e-06	4.794927532547773e-06	4.794927532547773e-06	4.794927532547773e-06	4.794927532547773e-06
R_ADSL2r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADSS	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326
R_AGDC	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326	0.0001483279467326
R_ALDD19xr	0.0028525414940048	0.0028525414940048	0.0028525414940048	0.0028525414940048	0.0028525414940048	0.0028525414940048	0.0028525414940048	0.0028525414940048
R_ALDD2x	2.171260252735038e-06	2.171260252735038e-06	2.171260252735038e-06	2.171260252735038e-06	2.171260252735038e-06	2.171260252735038e-06	2.171260252735038e-06	2.171260252735038e-06
R_AMANAPEr	2.6552257069838765e-06	2.6552257069838765e-06	2.6552257069838765e-06	2.6552257069838765e-06	2.6552257069838765e-06	2.6552257069838765e-06	2.6552257069838765e-06	2.6552257069838765e-06
R_ALDD2y	4.882378655484028e-06	4.882378655484028e-06	4.882378655484028e-06	4.882378655484028e-06	4.882378655484028e-06	4.882378655484028e-06	4.882378655484028e-06	4.882378655484028e-06
R_ALDD3y	0.0004875156628131	0.0004875156628131	0.0004875156628131	0.0004875156628131	0.0004875156628131	0.0004875156628131	0.0004875156628131	0.0004875156628131
R_ALDD4	0.0004516468407868	0.0004516468407868	0.0004516468407868	0.0004516468407868	0.0004516468407868	0.0004516468407868	0.0004516468407868	0.0004516468407868
R_AGM3PA	4.504590729947333e-06	4.504590729947333e-06	4.504590729947333e-06	4.504590729947333e-06	4.504590729947333e-06	4.504590729947333e-06	4.504590729947333e-06	4.504590729947333e-06
R_AGM3PApp	2.6913259117144478e-06	2.6913259117144478e-06	2.6913259117144478e-06	2.6913259117144478e-06	2.6913259117144478e-06	2.6913259117144478e-06	2.6913259117144478e-06	2.6913259117144478e-06
R_AGM3PH	2.436923205440238e-06	2.436923205440238e-06	2.436923205440238e-06	2.436923205440238e-06	2.436923205440238e-06	2.436923205440238e-06	2.436923205440238e-06	2.436923205440238e-06
R_AGM3Pt2pp	1.2763833692560013e-05	1.2763833692560013e-05	1.2763833692560013e-05	1.2763833692560013e-05	1.2763833692560013e-05	1.2763833692560013e-05	1.2763833692560013e-05	1.2763833692560013e-05
R_AGM4PA	7.577938811300197e-06	7.577938811300197e-06	7.577938811300197e-06	7.577938811300197e-06	7.577938811300197e-06	7.577938811300197e-06	7.577938811300197e-06	7.577938811300197e-06
R_ALLK	0.0073555240912379	0.0073555240912379	0.0073555240912379	0.0073555240912379	0.0073555240912379	0.0073555240912379	0.0073555240912379	0.0073555240912379
R_ALLPI	0.0041899063074712	0.0041899063074712	0.0041899063074712	0.0041899063074712	0.0041899063074712	0.0041899063074712	0.0041899063074712	0.0041899063074712
R_ALLTAMH	0.0058622909678701	0.0058622909678701	0.0058622909678701	0.0058622909678701	0.0058622909678701	0.0058622909678701	0.0058622909678701	0.0058622909678701
R_ALLTN	0.0005509302329582	0.0005509302329582	0.0005509302329582	0.0005509302329582	0.0005509302329582	0.0005509302329582	0.0005509302329582	0.0005509302329582
R_ALLTNt2rpp	0.0004932534096944	0.0004932534096944	0.0004932534096944	0.0004932534096944	0.0004932534096944	0.0004932534096944	0.0004932534096944	0.0004932534096944
R_AGM4PApp	2.559709777568092e-06	2.559709777568092e-06	2.559709777568092e-06	2.559709777568092e-06	2.559709777568092e-06	2.559709777568092e-06	2.559709777568092e-06	2.559709777568092e-06
R_AGM4PCP	2.974764306612634e-06	2.974764306612634e-06	2.974764306612634e-06	2.974764306612634e-06	2.974764306612634e-06	2.974764306612634e-06	2.974764306612634e-06	2.974764306612634e-06
R_ALLTNtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AMANK	3.745369069999073e-06	3.745369069999073e-06	3.745369069999073e-06	3.745369069999073e-06	3.745369069999073e-06	3.745369069999073e-06	3.745369069999073e-06	3.745369069999073e-06
R_ALLULPE	3.766289099004703e-06	3.766289099004703e-06	3.766289099004703e-06	3.766289099004703e-06	3.766289099004703e-06	3.766289099004703e-06	3.766289099004703e-06	3.766289099004703e-06
R_AMAOTr	3.797442954388278e-06	3.797442954388278e-06	3.797442954388278e-06	3.797442954388278e-06	3.797442954388278e-06	3.797442954388278e-06	3.797442954388278e-06	3.797442954388278e-06
R_ALLabcpp	3.42051471079773e-06	3.42051471079773e-06	3.42051471079773e-06	3.42051471079773e-06	3.42051471079773e-06	3.42051471079773e-06	3.42051471079773e-06	3.42051471079773e-06
R_ALLtex	3.370476517196357e-06	3.370476517196357e-06	3.370476517196357e-06	3.370476517196357e-06	3.370476517196357e-06	3.370476517196357e-06	3.370476517196357e-06	3.370476517196357e-06
R_AMMQLT8	3.900187548716776e-06	3.900187548716776e-06	3.900187548716776e-06	3.900187548716776e-06	3.900187548716776e-06	3.900187548716776e-06	3.900187548716776e-06	3.900187548716776e-06
R_ALPATE160pp	3.886526301750005e-06	3.886526301750005e-06	3.886526301750005e-06	3.886526301750005e-06	3.886526301750005e-06	3.886526301750005e-06	3.886526301750005e-06	3.886526301750005e-06
R_ASCBptspp	6.094960234756674e-11	6.094960234756674e-11	6.094960234756674e-11	6.094960234756674e-11	6.094960234756674e-11	6.094960234756674e-11	6.094960234756674e-11	6.094960234756674e-11
R_ASCBtex	6.096679113411722e-11	6.096679113411722e-11	6.096679113411722e-11	6.096679113411722e-11	6.096679113411722e-11	6.096679113411722e-11	6.096679113411722e-11	6.096679113411722e-11
R_ALPATG160pp	1.7094256556866215e-06	1.7094256556866215e-06	1.7094256556866215e-06	1.7094256556866215e-06	1.7094256556866215e-06	1.7094256556866215e-06	1.7094256556866215e-06	1.7094256556866215e-06
R_AMPMS2	5.6790344693137645e-06	5.6790344693137645e-06	5.6790344693137645e-06	5.6790344693137645e-06	5.6790344693137645e-06	5.6790344693137645e-06	5.6790344693137645e-06	5.6790344693137645e-06
R_ALR2	5.697814521666523e-06	5.697814521666523e-06	5.697814521666523e-06	5.697814521666523e-06	5.697814521666523e-06	5.697814521666523e-06	5.697814521666523e-06	5.697814521666523e-06
R_ALR4x	5.737702086458394e-06	5.737702086458394e-06	5.737702086458394e-06	5.737702086458394e-06	5.737702086458394e-06	5.737702086458394e-06	5.737702086458394e-06	5.737702086458394e-06
R_ASNN	6.208258253449741e-06	6.208258253449741e-06	6.208258253449741e-06	6.208258253449741e-06	6.208258253449741e-06	6.208258253449741e-06	6.208258253449741e-06	6.208258253449741e-06
R_ASNNpp	6.215723456755822e-06	6.215723456755822e-06	6.215723456755822e-06	6.215723456755822e-06	6.215723456755822e-06	6.215723456755822e-06	6.215723456755822e-06	6.215723456755822e-06
R_AMPN	6.240468524595192e-06	6.240468524595192e-06	6.240468524595192e-06	6.240468524595192e-06	6.240468524595192e-06	6.240468524595192e-06	6.240468524595192e-06	6.240468524595192e-06
R_ASNS1	5.772287071095689e-06	5.772287071095689e-06	5.772287071095689e-06	5.772287071095689e-06	5.772287071095689e-06	5.772287071095689e-06	5.772287071095689e-06	5.772287071095689e-06
R_ALTRH	5.741084777073631e-06	5.741084777073631e-06	5.741084777073631e-06	5.741084777073631e-06	5.741084777073631e-06	5.741084777073631e-06	5.741084777073631e-06	5.741084777073631e-06
R_AM3PA	0.0009495959789643	0.0009495959789643	0.0009495959789643	0.0009495959789643	0.0009495959789643	0.0009495959789643	0.0009495959789643	0.0009495959789643
R_ASNS2	0.0004376019904226	0.0004376019904226	0.0004376019904226	0.0004376019904226	0.0004376019904226	0.0004376019904226	0.0004376019904226	0.0004376019904226
R_AMPTASECG	6.304177541673519e-06	6.304177541673519e-06	6.304177541673519e-06	6.304177541673519e-06	6.304177541673519e-06	6.304177541673519e-06	6.304177541673519e-06	6.304177541673519e-06
R_AM4PA	6.308568076499002e-06	6.308568076499002e-06	6.308568076499002e-06	6.308568076499002e-06	6.308568076499002e-06	6.308568076499002e-06	6.308568076499002e-06	6.308568076499002e-06
R_ASNTRS	5.851085187591991e-06	5.851085187591991e-06	5.851085187591991e-06	5.851085187591991e-06	5.851085187591991e-06	5.851085187591991e-06	5.851085187591991e-06	5.851085187591991e-06
R_AM4PCP	6.069440052258305e-06	6.069440052258305e-06	6.069440052258305e-06	6.069440052258305e-06	6.069440052258305e-06	6.069440052258305e-06	6.069440052258305e-06	6.069440052258305e-06
R_AMALT1	4.625089685453722e-06	4.625089685453722e-06	4.625089685453722e-06	4.625089685453722e-06	4.625089685453722e-06	4.625089685453722e-06	4.625089685453722e-06	4.625089685453722e-06
R_ASNabcpp	4.633052814913319e-06	4.633052814913319e-06	4.633052814913319e-06	4.633052814913319e-06	4.633052814913319e-06	4.633052814913319e-06	4.633052814913319e-06	4.633052814913319e-06
R_ASNt2rpp	5.421694882866656e-06	5.421694882866656e-06	5.421694882866656e-06	5.421694882866656e-06	5.421694882866656e-06	5.421694882866656e-06	5.421694882866656e-06	5.421694882866656e-06
R_ASNtex	5.341238943950078e-06	5.341238943950078e-06	5.341238943950078e-06	5.341238943950078e-06	5.341238943950078e-06	5.341238943950078e-06	5.341238943950078e-06	5.341238943950078e-06
R_AMALT2	5.685416048639486e-06	5.685416048639486e-06	5.685416048639486e-06	5.685416048639486e-06	5.685416048639486e-06	5.685416048639486e-06	5.685416048639486e-06	5.685416048639486e-06
R_ASO3t8pp	4.648938666995586e-06	4.648938666995586e-06	4.648938666995586e-06	4.648938666995586e-06	4.648938666995586e-06	4.648938666995586e-06	4.648938666995586e-06	4.648938666995586e-06
R_AMPTASEPG	4.1089107135684844e-06	4.1089107135684844e-06	4.1089107135684844e-06	4.1089107135684844e-06	4.1089107135684844e-06	4.1089107135684844e-06	4.1089107135684844e-06	4.1089107135684844e-06
R_ASO3tex	4.083521330444157e-06	4.083521330444157e-06	4.083521330444157e-06	4.083521330444157e-06	4.083521330444157e-06	4.083521330444157e-06	4.083521330444157e-06	4.083521330444157e-06
R_ASP1DC	4.702536629667994e-06	4.702536629667994e-06	4.702536629667994e-06	4.702536629667994e-06	4.702536629667994e-06	4.702536629667994e-06	4.702536629667994e-06	4.702536629667994e-06
R_AMPtex	4.700896702885377e-06	4.700896702885377e-06	4.700896702885377e-06	4.700896702885377e-06	4.700896702885377e-06	4.700896702885377e-06	4.700896702885377e-06	4.700896702885377e-06
R_ASPCT	2.922219811068364e-06	2.922219811068364e-06	2.922219811068364e-06	2.922219811068364e-06	2.922219811068364e-06	2.922219811068364e-06	2.922219811068364e-06	2.922219811068364e-06
R_ANHGMtex	9.5764819654278e-07	9.5764819654278e-07	9.5764819654278e-07	9.5764819654278e-07	9.5764819654278e-07	9.5764819654278e-07	9.5764819654278e-07	9.5764819654278e-07
R_ASPK	6.567154605012875e-06	6.567154605012875e-06	6.567154605012875e-06	6.567154605012875e-06	6.567154605012875e-06	6.567154605012875e-06	6.567154605012875e-06	6.567154605012875e-06
R_ASPO3	1.1855879188544837e-05	1.1855879188544837e-05	1.1855879188544837e-05	1.1855879188544837e-05	1.1855879188544837e-05	1.1855879188544837e-05	1.1855879188544837e-05	1.1855879188544837e-05
R_ANHMK	2.9860143598276736e-06	2.9860143598276736e-06	2.9860143598276736e-06	2.9860143598276736e-06	2.9860143598276736e-06	2.9860143598276736e-06	2.9860143598276736e-06	2.9860143598276736e-06
R_ASPO4	0.0012062624163365	0.0012062624163365	0.0012062624163365	0.0012062624163365	0.0012062624163365	0.0012062624163365	0.0012062624163365	0.0012062624163365
R_ASPO5	4.940558532140812e-06	4.940558532140812e-06	4.940558532140812e-06	4.940558532140812e-06	4.940558532140812e-06	4.940558532140812e-06	4.940558532140812e-06	4.940558532140812e-06
R_ANPRT	-2.413085274603939e-06	-2.413085274603939e-06	-2.413085274603939e-06	-2.413085274603939e-06	-2.413085274603939e-06	-2.413085274603939e-06	-2.413085274603939e-06	-2.413085274603939e-06
R_ASPO6	-0.0321565868168851	-0.0321565868168851	-0.0321565868168851	-0.0321565868168851	-0.0321565868168851	-0.0321565868168851	-0.0321565868168851	-0.0321565868168851
R_ANS	3.3265099637679388e-06	3.3265099637679388e-06	3.3265099637679388e-06	3.3265099637679388e-06	3.3265099637679388e-06	3.3265099637679388e-06	3.3265099637679388e-06	3.3265099637679388e-06
R_AOBUTDs	3.3265099637046718e-06	3.3265099637046718e-06	3.3265099637046718e-06	3.3265099637046718e-06	3.3265099637046718e-06	3.3265099637046718e-06	3.3265099637046718e-06	3.3265099637046718e-06
R_AOXSr2	3.326509963815214e-06	3.326509963815214e-06	3.326509963815214e-06	3.326509963815214e-06	3.326509963815214e-06	3.326509963815214e-06	3.326509963815214e-06	3.326509963815214e-06
R_ASPT	6.573436701634434e-06	6.573436701634434e-06	6.573436701634434e-06	6.573436701634434e-06	6.573436701634434e-06	6.573436701634434e-06	6.573436701634434e-06	6.573436701634434e-06
R_CAT	2.918899232315496e-06	2.918899232315496e-06	2.918899232315496e-06	2.918899232315496e-06	2.918899232315496e-06	2.918899232315496e-06	2.918899232315496e-06	2.918899232315496e-06
R_ASPTA	2.90765750690547e-06	2.90765750690547e-06	2.90765750690547e-06	2.90765750690547e-06	2.90765750690547e-06	2.90765750690547e-06	2.90765750690547e-06	2.90765750690547e-06
R_AP4AH	2.651341193068484e-06	2.651341193068484e-06	2.651341193068484e-06	2.651341193068484e-06	2.651341193068484e-06	2.651341193068484e-06	2.651341193068484e-06	2.651341193068484e-06
R_ASPTRS	0.2118957819194379	0.2118957819194379	0.2118957819194379	0.2118957819194379	0.2118957819194379	0.2118957819194379	0.2118957819194379	0.2118957819194379
R_CAt6pp	2.9327225318463727e-06	2.9327225318463727e-06	2.9327225318463727e-06	2.9327225318463727e-06	2.9327225318463727e-06	2.9327225318463727e-06	2.9327225318463727e-06	2.9327225318463727e-06
R_CBIAT	2.8676088985188343e-05	2.8676088985188343e-05	2.8676088985188343e-05	2.8676088985188343e-05	2.8676088985188343e-05	2.8676088985188343e-05	2.8676088985188343e-05	2.8676088985188343e-05
R_AP4AS	5.649657821421585e-06	5.649657821421585e-06	5.649657821421585e-06	5.649657821421585e-06	5.649657821421585e-06	5.649657821421585e-06	5.649657821421585e-06	5.649657821421585e-06
R_CBItonex	5.667181641996954e-06	5.667181641996954e-06	5.667181641996954e-06	5.667181641996954e-06	5.667181641996954e-06	5.667181641996954e-06	5.667181641996954e-06	5.667181641996954e-06
R_AP5AH	6.245585731224178e-06	6.245585731224178e-06	6.245585731224178e-06	6.245585731224178e-06	6.245585731224178e-06	6.245585731224178e-06	6.245585731224178e-06	6.245585731224178e-06
R_CBIuabcpp	3.396802939280675e-06	3.396802939280675e-06	3.396802939280675e-06	3.396802939280675e-06	3.396802939280675e-06	3.396802939280675e-06	3.396802939280675e-06	3.396802939280675e-06
R_ASPabcpp	0.0150881060657178	0.0150881060657178	0.0150881060657178	0.0150881060657178	0.0150881060657178	0.0150881060657178	0.0150881060657178	0.0150881060657178
R_ASPt2_2pp	0.0150881060657178	0.0150881060657178	0.0150881060657178	0.0150881060657178	0.0150881060657178	0.0150881060657178	0.0150881060657178	0.0150881060657178
R_ASPt2_3pp	2.9567411725534503e-06	2.9567411725534503e-06	2.9567411725534503e-06	2.9567411725534503e-06	2.9567411725534503e-06	2.9567411725534503e-06	2.9567411725534503e-06	2.9567411725534503e-06
R_ASPt2pp_copy1	-0.0806080190890819	-0.0806080190890819	-0.0806080190890819	-0.0806080190890819	-0.0806080190890819	-0.0806080190890819	-0.0806080190890819	-0.0806080190890819
R_CBL1abcpp	4.590036026052202e-06	4.590036026052202e-06	4.590036026052202e-06	4.590036026052202e-06	4.590036026052202e-06	4.590036026052202e-06	4.590036026052202e-06	4.590036026052202e-06
R_CBL1tonex	4.92411566913368e-06	4.92411566913368e-06	4.92411566913368e-06	4.92411566913368e-06	4.92411566913368e-06	4.92411566913368e-06	4.92411566913368e-06	4.92411566913368e-06
R_APCS	2.717101001515477e-06	2.717101001515477e-06	2.717101001515477e-06	2.717101001515477e-06	2.717101001515477e-06	2.717101001515477e-06	2.717101001515477e-06	2.717101001515477e-06
