Reaction	Glycerol	Succinate	Acetate	Fructose	Galactose	Gluconate	Glucose	Pyruvate
R_AGMtex	1.144589682101904e-05	1.615711994149699e-05	1.4808289934595265e-05	1.635494952065275e-05	1.876151944175952e-05	2.040398712598729e-05	1.544038708808232e-05	1.4863568083896272e-05
R_ACPPAT180	2.514995920270974e-05	3.340169972350732e-05	8.778075158255634e-06	8.53766497241516e-06	3.163530901521571e-05	6.335937843271969e-05	4.677935930514717e-05	6.887250634399548e-06
R_ACPPAT181	7.62075830344244e-05	7.151832681069143e-05	5.158488920956372e-05	7.270002059173737e-05	9.278631890188494e-05	0.0001478165537516	0.0001542270079775	2.1477482276087116e-05
R_ACPS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGPAT120	-3.347319212176531e-07	-5.8218001344987954e-06	1.9976782407554227e-06	1.928182641222333e-06	-5.232257409215059e-06	-6.487071737879796e-06	-4.746406172449563e-06	2.7495713861094626e-06
R_AGPAT140	-5.529157201080175e-08	-5.439578387075137e-06	3.137949372511928e-06	2.7008095795165484e-06	-4.950749232409941e-06	-6.197619874455235e-06	-4.665299036429799e-06	3.7591824993281623e-06
R_EX_gam6p_e	-5.085939512891999e-06	-1.1354743357830306e-05	-1.1394907616344745e-05	-9.553120724035034e-06	-9.602165198695703e-06	-1.2689377043972927e-05	-1.033793340812147e-05	-6.2914629011666095e-06
R_ACS	0.0051949563662541	0.0067261913455174	0.0093644548058925	0.0030283372433112	0.0095670750311683	3.0236825191410764e-05	9.099149650677232e-06	0.004316956292821
R_ACSERtex	8.276956376375433e-06	1.2753705336265853e-05	1.1695311248109684e-05	1.3288473174923043e-05	1.2678476547171856e-05	1.2814473264025072e-05	1.0846299504610468e-05	9.799187658934838e-06
R_AGPAT141	5.171449136502778e-06	-2.0913962462375865e-06	1.0157990454379624e-05	1.2930348327070446e-05	1.473506837284054e-07	-2.246519542490521e-06	-1.420253814518548e-06	1.2467130040708908e-05
R_EX_gbbtn_e	1.1360080034746636e-17	7.660430057993354e-17	1.0698838711572317e-16	1.0056623521059337e-16	-2.2601918533270206e-17	-2.0091940232623565e-17	-6.694871728677746e-17	1.5682240137543388e-16
R_ACSERtpp	-8.276956376469589e-06	-1.275370533617091e-05	-1.1695311247921295e-05	-1.3288473174810629e-05	-1.2678476546911322e-05	-1.281447326409712e-05	-1.0846299504613313e-05	-9.799187659041236e-06
R_AGPAT160	-3.039105975272218e-07	-5.764037964082481e-06	3.041869714017509e-06	2.7048058735029e-06	-5.232481362854372e-06	-6.456271050568199e-06	-5.003562574835764e-06	3.7434106133434586e-06
R_EX_gdp_e	3.92311069454717e-07	-3.034592444769048e-07	9.444923042379708e-07	-2.4433967412992933e-06	-2.338523593381065e-06	-8.256817490832689e-07	-4.335313219676689e-06	-6.080654034353107e-07
R_AGPAT161	0.0001193235190659	3.801148499909754e-05	6.858949877149445e-05	0.0002639280553289	0.000146747996894	0.0001256804899029	0.0001982384200525	6.326601937688728e-05
R_AGPAT180	1.1400391872876226e-06	-4.883677077371527e-06	4.976379581540597e-06	5.953153138752859e-06	-3.361956146036247e-06	-4.635812640013912e-06	-3.902064239273336e-06	6.113369555480103e-06
R_AGPAT181	5.16149027552601e-05	2.299586301591551e-05	5.290984351576724e-05	8.068144955907185e-05	5.07137792692882e-05	7.436271781526815e-05	9.667594362889372e-05	2.3060285288275404e-05
R_AGPR	4.438728394460904e-06	-4.092052160526577e-06	3.2312507297314885e-06	-2.6043330185882008e-05	-4.825159398302512e-05	-2.2519854235335604e-06	-8.184369842290096e-06	-1.2272392949784494e-05
R_ACt2rpp	-0.0067582790372493	-0.0081635820946506	-0.0074158718032349	-0.0033966114781257	-0.0100255928037409	-0.0058651841237413	-0.0042820350894372	-0.0061700217679436
R_ACt4pp	0.0056233005368399	0.0066727814522419	0.011832528907069	0.0014993569491132	0.0091211550934651	3.265402881483328e-05	3.2636633915116245e-05	0.0046523255906589
R_ACtex	-0.0011349785004092	-0.0014908006424086	0.0044166571038342	-0.0018972545290124	-0.0009044377102759	-0.0058325300949271	-0.0042493984555222	-0.0015176961772849
R_ADA	1.3678194612650836e-05	2.061884028144533e-05	2.7906577227458763e-05	1.724542283939554e-05	1.858666013409349e-05	1.948271576135063e-05	3.641714829580562e-06	2.001386744296297e-05
R_ADCL	-1.9472836522497964e-08	-2.8240634652579998e-08	-2.4790677707912616e-08	-2.7828806757451442e-08	-3.2185042422581674e-08	-3.473720421566213e-08	-2.6859669448195984e-08	-2.5181034740583713e-08
R_AGt3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AHCYSNS	1.938473221278013e-05	1.6134922359347277e-05	2.6360853729360103e-05	6.584560496562653e-05	3.240468125243028e-05	5.386757597474673e-05	6.579513996102561e-05	4.1161467532178514e-05
R_ADCS	-1.94728365214684e-08	-2.824063465596188e-08	-2.47906777124938e-08	-2.782880683503648e-08	-3.218504242108407e-08	-3.4737204198708583e-08	-2.6859669404368064e-08	-2.5181034728985774e-08
R_AICART	-3.336653382571622e-06	7.368620193270656e-06	-1.0666387213712804e-05	-8.701896166784726e-06	-6.318136619989576e-07	-1.6541314786823469e-06	-5.078910565597256e-06	-2.5524985108014986e-06
R_AMALT3	1.854824691107054e-06	2.585485913529048e-06	2.543609835476837e-06	2.7996701008543496e-06	3.922817849673074e-06	4.131658165436928e-06	3.182301107606985e-06	2.7741797103978666e-06
R_AIRC2	-2.8711325003664536e-06	-2.385015479750765e-06	-2.636035389332489e-06	-3.35274898916848e-06	-2.86219033296331e-06	-3.73429170270388e-06	-4.367988173815442e-06	-1.988951986384256e-06
R_AIRC3	2.871132500388042e-06	2.3850154797543446e-06	2.6360353893202515e-06	3.352748989023449e-06	2.8621903329301493e-06	3.734291702773077e-06	4.367988173773624e-06	1.988951986494486e-06
R_AKGDH	-6.725824908946401e-06	-1.05983104899223e-05	-9.77828839984826e-06	-1.2137662086920553e-05	-1.6151038139243816e-05	2.94790177202512e-05	-6.425969283535254e-06	7.096234367781456e-06
R_AKGt2rpp	8.829137483623573e-06	7.039794776458538e-06	1.2994276524305737e-05	1.3924620537102831e-05	1.6617076789460228e-05	1.2609063254159086e-05	1.0785432789602034e-05	1.015263243573858e-05
R_AKGtex	8.829137483408467e-06	7.039794776640684e-06	1.2994276524305737e-05	1.392462053725202e-05	1.6617076789286755e-05	1.2609063253968268e-05	1.0785432789740812e-05	1.0152632435637963e-05
R_ALAALAD	-9.11201762712129e-06	-1.3720048467358594e-05	-1.1530288838521985e-05	-1.3804041374546794e-05	-1.4675228028243844e-05	-1.6974630909042244e-05	-1.333931944205284e-05	-1.2461252944976394e-05
R_ALAALAabcpp	-5.314040337504201e-06	-1.2092472915490463e-05	-8.083806211688155e-06	-9.36019709762125e-06	-1.1935331463869012e-05	-8.763775617676082e-06	-9.031692786456534e-06	-1.0766028405160788e-05
R_ADD	1.725367813652067e-05	2.514595830272964e-05	3.615978608509867e-05	3.3473433311269755e-05	1.2439934541579872e-05	2.55637600861482e-05	1.1889360585260888e-05	2.5558745700584786e-05
R_ADEt2rpp	6.790464017178421e-06	1.597962112203158e-06	1.4012208982093662e-05	1.3715650013032196e-05	1.341737068995784e-05	1.142566451812696e-05	1.3217877593426144e-05	1.2880080411271227e-06
R_ADEtex	6.790464017331077e-06	1.5979621123540788e-06	1.4012208982262795e-05	1.3715650013026992e-05	1.3417370690063655e-05	1.1425664518033283e-05	1.3217877593382776e-05	1.2880080413127382e-06
R_ADK1	0.0036169897920871	0.004616550706731	0.0055203492153935	0.0028647766845311	0.0065690015478498	0.0028349604551157	0.0037075990747456	0.0044883395877634
R_ADK3	0.0018364967857224	0.0023560985195639	0.0028067269271651	0.00146604636867	0.0033325226226789	0.0014571717841616	0.0018554845972819	0.0022880672599793
R_ADK4	8.582706938474807e-06	1.3348185193422927e-05	1.1244021059524448e-05	1.176801412976214e-05	1.5140814356474908e-05	1.5439968642422253e-05	1.1578106660158072e-05	1.1596736590409327e-05
R_ADMDC	-5.35525018101115e-06	-6.033353476543198e-06	-9.84092746003562e-06	-6.436591334537252e-06	-1.106803163022468e-05	-7.48952851660145e-06	-4.146115353143997e-06	-9.68828966843025e-06
R_ADNCYC	-7.911785192336554e-06	-1.2418285887107856e-05	-9.800172574247482e-06	-1.0934175735169972e-05	-1.4618825634835668e-05	-1.4342347667551616e-05	-1.115158370215304e-05	-1.01746338558823e-05
R_ADNK1	0.0014393280238684	0.0002378097315591	0.0001869149689765	0.0014915863890337	0.0018931307852199	0.0015994743600973	0.003246399613262	0.000214974557443
R_ALAALAr	-4.393729152989828e-07	1.7336005266044283e-06	2.092855468138581e-06	-4.010364743338435e-06	9.742326940488657e-08	-3.3551396220188323e-06	-4.274625383231603e-06	1.427437501358951e-06
R_ALAALAtex	1.1772999622697289e-05	1.7019293583650508e-05	1.4763289509500677e-05	1.688475676481227e-05	1.897487353746952e-05	2.119552664720664e-05	1.621103988221767e-05	1.5285518679672427e-05
R_ALAGLUE	2.873857104751173e-05	3.801004298709804e-05	3.513352536802829e-05	3.943311679579804e-05	4.318623326186183e-05	5.116376658456201e-05	3.896408735456656e-05	3.2141195258185776e-05
R_ALAR	0.0020738962635878	0.0018610116760464	0.001695355938451	0.0019589177269114	0.0020511394038968	0.0021481425532437	0.0026210236979163	0.0022484842336813
R_ADNUC	-8.834109525218166e-06	-1.3033479483217328e-05	-1.0372324439144282e-05	-1.282241444860615e-05	-1.2330185226806072e-05	-1.681642374637605e-05	-1.3077903710283615e-05	-1.1458636293738343e-05
R_ADNt2pp_copy1	0.0025599385517198	0.0029664009193794	0.0019762142337581	0.0019892577153932	0.0013102812929754	0.0031822208683533	0.002879452567049	0.00240550189368
R_ADNt2pp_copy2	-0.0025131524089788	-0.0029002353615392	-0.0019171407643993	-0.0019216386633617	-0.0012342546647693	-0.0030957667804301	-0.0028137010816914	-0.0023464375321938
R_ADNtex	1.1881917274195013e-05	1.6920097240008276e-05	1.5030825106308876e-05	1.712809427395533e-05	1.9516177707379e-05	2.190728936058914e-05	1.658460577647937e-05	1.5153295897077194e-05
R_ADOCBIK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADOCBLS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALATA_D2	0.0021313308759602	0.0019448928404437	0.0017676386474331	0.0020416441692328	0.0021452977151751	0.0022521361396098	0.0027012161952247	0.0023225201246101
R_ALATA_L	-0.0034379912598639	-0.0030735326434448	-0.0027940141645807	-0.0032289182751563	-0.0034153842192754	-0.0035407209543269	-0.004393777465492	-0.0037157553910233
R_ALATA_L2	0.0031739646618828	0.0028793202701077	0.0026068409469963	0.0030171053040273	0.0032161114395645	0.0033304039249875	0.0041025811031493	0.0034401502664725
R_ALATRS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALAabcpp	-8.696483169712679e-06	-1.3007720873577314e-05	-1.1595756526622014e-05	-1.3202107738939254e-05	-1.5159960804793802e-05	-1.5919001704296207e-05	-1.2288328349715706e-05	-1.179894348848604e-05
R_ALAt2pp_copy1	0.0060076137050374	0.0068564174987302	0.0066146946057766	0.0051058001492155	0.0061149380843878	0.0042958419729858	0.003923748664205	0.0066492474319004
R_ADOCBLabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADOCBLtonex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALAt2pp_copy2	-0.0059906345401337	-0.0068254740618898	-0.0065888233278556	-0.0050823580375547	-0.0060812784533771	-0.0042827211111864	-0.0039182825593203	-0.0066229209667874
R_AMALT4	1.8548246909954e-06	2.5854859134870534e-06	2.543609835481209e-06	2.799670100865611e-06	3.922817849712225e-06	4.1316581652506645e-06	3.182301107524625e-06	2.774179710260684e-06
R_ALAt4pp	-3.598721021099531e-07	-6.323528512306973e-06	-3.857816135816719e-06	2.7707181207135656e-06	-8.6910780434249e-06	1.771117293749126e-05	2.0211576892861965e-05	-3.959835159142684e-06
R_ALAtex	7.922809632007755e-06	1.161218745443504e-05	1.0417705258246313e-05	1.3010722042759716e-05	9.808592162173502e-06	1.4913033032554202e-05	1.3389353427983863e-05	1.0567686465082216e-05
R_ALCD19	9.656084345111872e-06	1.4870741928063418e-05	1.26478839778722e-05	1.1713422015695828e-05	1.528253196533217e-05	1.6042819661746645e-05	1.0733867908085427e-05	1.308982370308684e-05
R_ALCD2x	-0.0018191711593623	9.259726214825433e-06	1.0334058645460747e-05	-0.0006224667961539	1.0514023205347028e-06	-0.0004125211390286	-0.0015150643396231	8.71105171286815e-06
R_ADPRDP	-6.321625871390073e-06	-9.985477400679247e-06	-8.075745810336071e-06	-8.49705168723487e-06	-1.205138194807451e-05	-1.1643739634324795e-05	-8.709217520539167e-06	-8.309092679773672e-06
R_ADPT	-1.4464304834153752e-06	-1.2026669889222664e-05	-6.505512716956522e-06	1.5282550520090215e-05	-1.159842834683722e-05	-1.3334168545630064e-05	-7.620394721687622e-06	-9.984018746417402e-06
R_ADSK	3.164240961203541e-05	4.276789483027013e-05	1.7959000870549925e-05	6.517890373106824e-05	2.9529454495886613e-05	8.43295066723367e-05	0.0001248081811303	2.8776926480670916e-05
R_ADSL1r	-1.0575251339827936e-05	-1.6222334111578446e-05	-1.4007385071421706e-05	-1.5741485512527423e-05	-1.782433436728261e-05	-1.8829010452293266e-05	-1.4637613361742977e-05	-1.399933537631591e-05
R_ADSL2r	-2.871132500335133e-06	-2.3850154797656203e-06	-2.636035389420865e-06	-3.352748989252433e-06	-2.862190332931884e-06	-3.734291702649911e-06	-4.367988173766685e-06	-1.9889519864459138e-06
R_ADSS	-1.0575251339809863e-05	-1.622233411146559e-05	-1.4007385071392822e-05	-1.5741485512368496e-05	-1.7824334367340033e-05	-1.882901045207182e-05	-1.4637613362041114e-05	-1.3999335375854632e-05
R_AGDC	8.94205176626324e-05	0.0001261808040086	0.0001317350892989	0.0001104187799193	0.0001350023293178	0.0001552850661703	0.0001153004741079	9.784947755740342e-05
R_ALDD19xr	7.020809079562405e-06	5.655500211871516e-06	1.2437672723958424e-05	1.2134213655303914e-05	1.1543591697023229e-05	3.79635478784554e-05	1.0894431425151146e-05	3.635304847222974e-06
R_ALDD2x	-8.775168523369572e-06	-1.2879491000802934e-05	-1.1711658533730886e-05	-1.3465774155400711e-05	-1.700314615318518e-05	-1.643266293653933e-05	-1.2899835860901511e-05	-1.1686703840903049e-05
R_AMANAPEr	1.6225844351754125e-05	1.964847409115407e-05	2.177955025124505e-05	2.1106900561399983e-05	1.970534803061893e-05	2.012775010704293e-05	2.048699177000196e-05	1.3693923107740698e-05
R_ALDD2y	0.0001758698163571	0.0001592499732841	0.0024746203536808	0.0001231661309781	0.0080115900201734	3.859955864935853e-05	6.948923965050244e-06	0.0002665973662614
R_ALDD3y	7.511213910189319e-06	1.29143835157109e-05	1.322531210205079e-05	8.297120390036492e-06	1.878927250702308e-05	3.903396598792594e-06	8.274788926878827e-07	1.1492925098576808e-05
R_ALDD4	-5.478731645949974e-06	-5.343830046274177e-06	-2.997536869986655e-06	-1.067503934648876e-05	-8.253610061844836e-06	-1.1705103813673104e-05	-1.2146050673833844e-05	-3.8281505294937055e-06
R_AGM3PA	7.290352077178019e-06	1.1790545146107184e-05	9.96521715677429e-06	9.019022525498156e-06	1.2735605163051077e-05	1.2169354562751551e-05	9.058234038510182e-06	9.494702300890853e-06
R_AGM3PApp	-8.238712547302278e-06	-1.1359603710088806e-05	-9.844061995993714e-06	-1.1348160979831538e-05	-1.3813981907828811e-05	-1.4739341652572533e-05	-1.156274665701072e-05	-9.465028631960475e-06
R_AGM3PH	5.951533116432101e-06	1.0233570245444016e-05	8.996939694982182e-06	7.013958936044026e-06	1.0488869366737642e-05	9.117488434558066e-06	6.245935825624484e-06	8.77012311850372e-06
R_AGM3Pt2pp	1.30536549888365e-05	2.672740908732794e-05	2.1544395463854435e-05	1.646799868004748e-05	2.6935530522046275e-05	1.850145435865007e-05	1.423972752485823e-05	2.2291525316107543e-05
R_AGM4PA	2.6116863985733925e-06	1.5498525475627129e-06	2.504239661018339e-06	2.820708635503463e-06	3.386200103917928e-06	4.954610828815791e-06	3.171226191818292e-06	1.5445776751110844e-06
R_ALLK	-9.378223286189334e-07	-3.3467282309626104e-06	4.4502551701758095e-06	-8.870011535818307e-06	-5.962930425792162e-06	-5.890630323887773e-06	-1.0102755745049189e-05	2.425816455608877e-07
R_ALLPI	-9.378223286267504e-07	-3.346728231014978e-06	4.450255170200751e-06	-8.87001153585627e-06	-5.962930425758555e-06	-5.89063032389685e-06	-1.01027557450424e-05	2.425816455795893e-07
R_ALLTAMH	0.000132745757202	0.0001861684808724	0.0001554289951364	0.0001978728654231	0.0002352669768135	0.0002102139942539	0.0001749726776657	0.0001525537879285
R_ALLTN	0.000132745757202	0.0001861684808724	0.0001554289951364	0.0001978728654231	0.0002352669768135	0.0002102139942539	0.0001749726776658	0.0001525537879284
R_ALLTNt2rpp	1.0058259701141523e-05	-1.4748985745119837e-05	1.935178332699574e-06	1.613697958110843e-05	1.747137632342817e-05	-9.852972995359548e-06	9.96197414899916e-06	-1.117640085783044e-05
R_AGM4PApp	-7.95983368682205e-06	-1.096032814121874e-05	-9.613266462497813e-06	-1.0918623224432655e-05	-1.3490050238011675e-05	-1.3986203242414433e-05	-1.1123908170607834e-05	-9.20670437777961e-06
R_AGM4PCP	1.8823020476432866e-07	-4.703293695855074e-06	-2.5822386120272494e-06	-4.3501721853563786e-07	-3.71105599233356e-06	2.785388638616835e-06	1.0644423394173186e-06	-4.026699896726531e-06
R_ALLTNtex	1.0058259701198335e-05	-1.4748985745292875e-05	1.935178332808374e-06	1.6136979581082844e-05	1.7471376323491272e-05	-9.852972995522125e-06	9.96197414895872e-06	-1.117640085788324e-05
R_AMANK	9.268186691822012e-06	1.0258507300090367e-05	1.1861064980275476e-05	1.2991614421301744e-05	1.3072930978877214e-05	1.3148705611890342e-05	1.1924968910459971e-05	9.931692404982456e-06
R_ALLULPE	-9.378223286352614e-07	-3.346728231014816e-06	4.450255170214629e-06	-8.870011535869714e-06	-5.962930425783058e-06	-5.89063032391268e-06	-1.0102755745039146e-05	2.4258164556907255e-07
R_AMAOTr	-2.9650969529263285e-06	3.0687324238708527e-06	-5.118564000683532e-06	-5.302715305231277e-06	-4.1314464175800855e-06	-3.369715513604557e-06	-2.4430378480948603e-06	-1.2728898772526934e-06
R_ALLabcpp	-9.378223286315372e-07	-3.346728231003506e-06	4.450255170205482e-06	-8.870011535863602e-06	-5.962930425777812e-06	-5.890630323891888e-06	-1.0102755745015536e-05	2.425816455783455e-07
R_ALLtex	-9.378223286005128e-07	-3.3467282309629365e-06	4.450255170096451e-06	-8.870011535745681e-06	-5.9629304255473525e-06	-5.890630323836243e-06	-1.0102755745207416e-05	2.425816452641949e-07
R_AMMQLT8	-2.744076605660251e-09	-3.9664193553507355e-09	-3.5109851167844142e-09	-3.9051421160586676e-09	-4.503360668882788e-09	-4.7759859164896095e-09	-3.9214024509957915e-09	-3.5240402894397092e-09
R_ALPATE160pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASCBptspp	-2.8391226418478295e-07	-1.7570179048466086e-06	3.11272953166836e-06	-9.394152982803058e-06	-3.358705973144601e-06	-1.97213218134276e-06	-1.005934677665302e-05	-8.352935110181285e-06
R_ASCBtex	-2.839122639208824e-07	-1.757017905001934e-06	3.112729531656866e-06	-9.394152982747372e-06	-3.358705973226239e-06	-1.97213218135206e-06	-1.0059346776732092e-05	-8.352935110304827e-06
R_ALPATG160pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AMPMS2	-7.789775587949932e-06	-1.1927172109142464e-05	-1.070253535674315e-05	-1.1602011432410276e-05	-1.3615802856766513e-05	-1.4882137309733973e-05	-1.0150861618173984e-05	-1.054679783725272e-05
R_ALR2	5.559717227673498e-06	-6.059026870750535e-06	1.1571694020114805e-05	1.69503419675152e-05	2.06267788264666e-05	-5.726150795687128e-06	-1.6187378587745318e-06	2.366598046393389e-06
R_ALR4x	5.559717227666903e-06	-6.059026870852573e-06	1.1571694020116138e-05	1.6950341967394576e-05	2.0626778826461445e-05	-5.726150795680237e-06	-1.618737858681256e-06	2.366598046023015e-06
R_ASNN	8.127583793704832e-06	8.247043674942922e-06	1.0596274944357322e-05	1.9841167202024096e-05	8.940247235069474e-06	1.910445225108894e-05	1.3192161198707428e-05	1.206580457569173e-05
R_ASNNpp	-8.630787859304649e-06	-1.0346195671761951e-05	-1.0710300235798e-05	-1.3354296175583094e-05	-1.4135039018061342e-05	-1.722900858853243e-05	-1.3059882620172366e-05	-1.0937776180784026e-05
