Reaction	Fructose	Gluconate	Glucose	Glycerol	Malate + Glucose	Malate	Pyruvate	Succinate + Glutamate
R_FACOAL140	1.907848706794724e-08	1.1665842263031136e-07	5.5202551321742455e-08	6.551122137821165e-08	6.340760143330737e-08	1.0489757491793929e-07	3.043676413683194e-08	2.2358083912044083e-08
R_FACOAL140_ISO	-1.6104687028395404e-11	-9.509072695923492e-11	-7.038150617866279e-11	-6.327353918589296e-11	-5.774655753576496e-11	-1.0870200572998812e-10	-3.571762330345507e-11	-3.383186786276582e-11
R_FACOAL150_ISO	-3.220930050451542e-10	-1.9018138314175204e-09	-1.4076306231736167e-09	-1.265471061273615e-09	-1.154932163793809e-09	-2.174039850921794e-09	-7.14352341169011e-10	-6.766369964328334e-10
R_PPAKr	1.6602543299829714e-05	3.798866719029528e-05	8.156897560291504e-05	1.7588317020682948e-05	2.9612281601282264e-05	1.1996183648731867e-05	5.733740367434848e-06	6.521475996511955e-06
R_ACOAD3	3.462792277225679e-08	2.1295626565637218e-07	1.0019153275087068e-07	1.1938106873193854e-07	1.1572028466022567e-07	1.903578612724721e-07	5.504861112087812e-08	4.016584743971041e-08
R_ACOAD4_1	3.4627922813890155e-08	2.1295626566331105e-07	1.0019153276474847e-07	1.1938106871806078e-07	1.1572028464634788e-07	1.903578612100221e-07	5.504861112781701e-08	4.016584739113816e-08
R_ACOAD5_1	3.4627922786134586e-08	2.1295626565637218e-07	1.0019153280638182e-07	1.193810685515273e-07	1.1572028463940899e-07	1.9035786124471654e-07	5.5048611100061435e-08	4.016584738419926e-08
R_ACOAD6	3.462792280695126e-08	2.1295626566331105e-07	1.0019153279944293e-07	1.1938106857234398e-07	1.1572028459083673e-07	1.9035786141125e-07	5.5048611079244754e-08	4.0165847418893736e-08
R_ACOAD7	1.55011218375134e-08	9.601257100477768e-08	4.4777836813447713e-08	5.368002652800241e-08	5.2139443325327495e-08	8.513418047612077e-08	2.4504694086380233e-08	1.770626800734476e-08
R_DADNK	7.79184790910221e-07	3.80633236816694e-06	2.123984301724095e-06	2.267725582402193e-06	1.6859733013086104e-06	4.809251897365359e-06	1.6154359524073396e-06	2.0517228380115538e-06
R_CSNt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_INSt2	-6.5879052386919046e-09	-2.1755444772064706e-08	-1.1632388094429125e-08	2.957254160301792e-09	-1.42277829830173e-08	-1.4914629361401088e-08	-7.275746144452809e-09	-1.384383113006704e-08
R_DHAD3	1.3552397229959624e-06	5.63932669921012e-06	6.407505443154772e-06	3.1084333239896462e-06	1.80442812722492e-05	3.097060318627863e-06	8.039137018849038e-07	6.969192589948945e-07
R_CELBpts	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_MSO3abc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ISTNTabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CTBTabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CHLabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CITt15	0.0158995129420025	0.0148182756165548	0.015301538642662	0.0195111747147039	0.0157160032628404	0.0162388499359765	0.0141998743776663	0.01485296911265
R_CHOLSabc_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ECTOINEabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ITCY	1.0007646378493256e-06	5.235193066339038e-06	4.315039627724511e-06	3.011734620032011e-06	3.083870156473267e-06	3.827017294834627e-06	1.1463121660943758e-06	1.3650967966872066e-06
R_PROLBabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_GLCpts	0.0	0.0	0.0098314990775163	0.0	0.0081146182803394	0.0	0.0	0.0
R_MANpts	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_MNLpts	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_DIPEPabc10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_DIPEPabc11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SUCpts	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_TREpts	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FERRICHabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_GPDDA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_HACD3	-3.462792275144011e-08	-2.129562656667805e-07	-1.0019153285495409e-07	-1.193810687284691e-07	-1.15720284670634e-07	-1.9035786134879998e-07	-5.504861113128646e-08	-4.0165847457057646e-08
R_HACD4	-3.46279228173596e-08	-2.129562656598416e-07	-1.00191532730054e-07	-1.1938106870765244e-07	-1.1572028467757289e-07	-1.9035786121696097e-07	-5.50486111347559e-08	-4.016584741542428e-08
R_HACD5	-3.4627922754909564e-08	-2.1295626565637218e-07	-1.0019153281679016e-07	-1.1938106860009956e-07	-1.1572028465675621e-07	-1.9035786131063606e-07	-5.5048611113939216e-08	-4.0165847401546495e-08
R_HACD6	-3.462792274797066e-08	-2.1295626567024997e-07	-1.001915328271985e-07	-1.1938106857234398e-07	-1.1572028462206176e-07	-1.903578613453305e-07	-5.5048611100061435e-08	-4.016584741195484e-08
R_HACD7	-1.5501121827105058e-08	-9.601257099436933e-08	-4.4777836740589334e-08	-5.368002658351356e-08	-5.2139443311449714e-08	-8.513418038591515e-08	-2.4504694075971892e-08	-1.7706267993466973e-08
R_HACD9	1.7517380167912655e-06	7.583246511386199e-06	7.547788555866547e-06	4.189724538083972e-06	1.9454749593361687e-05	4.681627007400296e-06	1.2754198909087355e-06	1.1699732627504231e-06
R_HACOADr	4.7593118854153775e-06	8.320109503385307e-06	2.2457721554478915e-05	4.026875690282578e-06	3.2874875440820296e-06	2.960242363993133e-06	1.8895322059283832e-06	8.924813194635196e-07
R_ICHORS	-2.003092136604323e-12	-1.175664426922296e-11	-8.701067644167892e-12	-7.820251390899813e-12	-7.136929935924741e-12	-1.3401398046841706e-11	-4.4177647651189026e-12	-4.18303586213753e-12
R_INSCR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FACOAL161_ISO	-2.775557561562892e-17	2.775557561562892e-17	0.0	1.3877787807814457e-17	1.3877787807814457e-17	5.551115123125783e-17	0.0	-1.3877787807814457e-17
R_FACOAL170_ISO	-1.1273267042088976e-10	-6.656348666700396e-10	-4.926706403951542e-10	-4.4291484369018974e-10	-4.0422627745062556e-10	-7.609141233766437e-10	-2.500232937352464e-10	-2.368230056504217e-10
R_FACOAL170_anteiso	-2.7377906886005826e-10	-1.616541817073269e-09	-1.1964860213709014e-09	-1.075650402082573e-09	-9.816924217975751e-10	-1.847933445153771e-09	-6.071995267697972e-10	-5.751414622334751e-10
R_FACOAL171_ISO	0.0	5.551115123125783e-17	5.551115123125783e-17	1.3877787807814457e-17	0.0	4.163336342344337e-17	0.0	1.3877787807814457e-17
R_FACOAL171_anteiso	-1.3877787807814457e-17	0.0	2.775557561562892e-17	2.775557561562892e-17	1.3877787807814457e-17	-4.163336342344337e-17	1.3877787807814457e-17	0.0
R_FACOAL180_2	-4.8313672507127585e-11	-2.8527208373319013e-10	-2.1114446302483716e-10	-1.8982068694661789e-10	-1.7323983914074859e-10	-3.261058922898741e-10	-1.0715285603257739e-10	-1.014955203215706e-10
R_FACOAL181	0.0	1.3877787807814457e-17	0.0	-1.3877787807814457e-17	1.3877787807814457e-17	-4.163336342344337e-17	0.0	0.0
R_KAS13	-4.8313636363858487e-11	-2.852720505555052e-10	-2.1114455375116371e-10	-1.8982058212633008e-10	-1.7323990104397763e-10	-3.261060872529661e-10	-1.0715284431630314e-10	-1.0149555021221762e-10
R_KAS17	-1.6718076383031563e-16	-1.6680691276242962e-16	1.828681586774316e-16	1.512006501124112e-17	2.2272690209828106e-17	6.757663045658448e-18	-4.089050477297189e-17	5.91932287450792e-18
R_FACOAL150_anteiso	-5.475580960867531e-10	-3.23308349536866e-09	-2.3929720427418033e-09	-2.151300804165146e-09	-1.963384746450636e-09	-3.695867542563569e-09	-1.2143990812951701e-09	-1.1502829244669501e-09
R_FACOAL160	1.5340075348868613e-08	9.50616640960078e-08	4.4074021474105336e-08	5.30472910043045e-08	5.15619772295528e-08	8.404716053678207e-08	2.4147517860284573e-08	1.7367949481372772e-08
R_FACOAL160_ISO	-8.052326860852331e-11	-4.754534405071452e-10	-3.5190765579340417e-10	-3.1636780695176725e-10	-2.887330791123688e-10	-5.435098898720625e-10	-1.7858806100612412e-10	-1.6915920053595102e-10
R_FACOAL161	-1.3877787807814457e-17	-1.3877787807814457e-17	-1.3877787807814457e-17	5.551115123125783e-17	-2.775557561562892e-17	1.3877787807814457e-17	1.3877787807814457e-17	0.0
R_KAS2	1.9078486668132928e-08	1.1665842256799134e-07	5.520255131599024e-08	6.551122133319488e-08	6.340760145432796e-08	1.0489757491668065e-07	3.0436764116275066e-08	2.2358083908957293e-08
R_KAS3	-3.2209262757727443e-10	-1.9018137822757806e-09	-1.4076305506570203e-09	-1.265471033281875e-09	-1.1549321821491267e-09	-2.174039771004266e-09	-7.143523861868792e-10	-6.76637025174525e-10
R_KAS4	-5.475578988094135e-10	-3.233083544911188e-09	-2.392971890743654e-09	-2.1513009287106202e-09	-1.9633846921136515e-09	-3.6958676816457205e-09	-1.2143990551232246e-09	-1.150282974754876e-09
R_KAS5	7.906017593796567e-16	-1.1422308174442343e-16	1.1167735025543815e-16	-1.7634597894482934e-17	-2.106456624509533e-19	-8.462684083903528e-17	5.207449345122682e-18	2.77679826440044e-17
R_KAS6	-8.052339150781345e-11	-4.754534719952492e-10	-3.519077467346697e-10	-3.163678845757698e-10	-2.8873309561325406e-10	-5.435099610853248e-10	-1.7858812230813968e-10	-1.6915926713150544e-10
R_KAS7	3.3097369724933714e-16	7.294175593483275e-17	4.1251617850770265e-17	-3.306596236738304e-17	4.714733424542101e-17	-1.1375603244686669e-17	1.2077288069357721e-18	3.166652574652861e-17
R_KAS8	1.5340075116271764e-08	9.506166408184116e-08	4.407402138523332e-08	5.304729094924699e-08	5.156197716299694e-08	8.404716073791857e-08	2.414751787959713e-08	1.7367949450846224e-08
R_KAS9	7.88816490457859e-16	-3.0702918927446923e-17	-7.576275623611018e-17	2.4992537278446112e-17	-2.0920385791940105e-17	-3.240388997822517e-16	-2.1081497050237026e-17	3.49462895242747e-17
R_KAS10	-8.995447886257956e-19	-9.632444801959408e-17	1.1471438535949323e-16	7.158257457465943e-18	1.280829264774605e-18	-2.6589110742706973e-16	1.223638426346917e-17	5.66623693376274e-17
R_KAS11	-1.127326749010772e-10	-6.65634837881491e-10	-4.926708447299055e-10	-4.429148669553128e-10	-4.042263232767293e-10	-7.609143926058706e-10	-2.500233464089954e-10	-2.3682293415748037e-10
R_PUNP7	3.252516328280941e-07	1.6792198008347414e-06	1.077140250604902e-06	8.787605651205954e-07	8.708312648347816e-07	1.346374099826797e-06	4.064134676712295e-07	3.876363940114036e-07
R_PUNP8	-6.938893903907228e-18	0.0	6.938893903907228e-18	6.938893903907228e-18	0.0	6.938893903907228e-18	0.0	0.0
R_PUNP1	-0.0008925054938177	-0.0018712675154485	-0.003148503783131	-4.9026028271267896e-05	-0.0029764670596964	-2.6649142885332155e-06	-2.2926519963051287e-07	-1.1340515978924826e-06
R_PUNP2	0.000892842100666	0.0018735832965034	0.0031508771327622	5.003714827971767e-05	0.0029780195743454	3.5691716475383384e-06	4.505131309326394e-07	1.1373053931257315e-06
R_KAS12	-2.7377886717139395e-10	-1.6165417506656275e-09	-1.1964859845574421e-09	-1.07565046168159e-09	-9.816925058699052e-10	-1.8479340574469734e-09	-6.071995258053045e-10	-5.751414211650878e-10
R_LAAL34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_LAAL35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_LAAL36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_LAAL37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_LAAL38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_LAAL39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PANTS	2.2887061879080235e-07	9.115307325476e-07	6.539138911552177e-07	4.440418883139428e-07	6.562852850562494e-07	6.805788803280004e-07	2.357703904244534e-07	2.822940030074271e-07
R_LAAL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_LAAL40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_LAAL41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_LAAL42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PAPPT3	-7.667288981860265e-10	-4.500105057490252e-09	-3.330521043571825e-09	-2.993405294993095e-09	-2.7318117198026973e-09	-5.129791119186855e-09	-1.6909810907469302e-09	-1.6011227683196096e-09
R_LAAL5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_LAAL6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PC	0.0126187168353557	0.0098089892313586	0.0119050847030767	0.0079539380840313	0.00224770221804	0.0044439958101523	0.0175919583785082	0.0125760380048294
R_LAAL7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_LAAL8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_LAAL9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PBUTT	6.938893903907228e-18	6.938893903907228e-18	0.0	-1.3877787807814457e-17	0.0	0.0	0.0	0.0
R_MLTG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_MLTG4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PDH	2.902884517195513e-06	4.694827945074538e-06	4.240137979478734e-06	4.405600631068547e-06	0.0003040519869619	0.0004513084438632	0.0019446303354092	1.3931643722177216e-06
R_MLTG5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_MLTG6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_MLTG7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PFK_2	1.8616125833847623e-18	-1.6296836014480365e-18	-6.801123594132288e-18	2.2429979907597642e-18	-7.41606271308121e-19	-5.728814307404146e-18	-5.3416652821278665e-19	-9.701285947589664e-20
R_TARTRDH2	-1.3877787807814457e-17	-3.469446951953614e-18	-3.469446951953614e-18	3.469446951953614e-18	6.938893903907228e-18	3.469446951953614e-18	3.469446951953614e-18	1.3877787807814457e-17
R_PUNP3	1.607182664523088e-07	8.736474908302427e-07	4.9203879559645e-07	4.968958285805902e-07	4.4607434420557146e-07	7.480186886565932e-07	2.2830485015001847e-07	1.7778061107281973e-07
R_PUNP4	2.708020910430209e-07	1.6388094546404552e-06	1.315303214566299e-06	6.878129387710707e-07	1.1564827848212222e-06	7.221313322314238e-07	1.6548759863843634e-07	1.818399195316345e-07
R_PFK	6.068850720942078e-07	0.0066144390047645	0.0113268540016086	1.8619215540746416e-06	0.0110091085332374	4.3248176005730025e-06	1.216919977644968e-06	2.198476289375852e-06
R_METSRabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PRAMPC_1	7.987998298486317e-07	4.169347546116572e-06	3.7085779355229777e-06	1.7463977247172105e-06	2.67878598960529e-06	2.03473080735272e-06	5.986337987321839e-07	4.099350627111209e-07
R_PSP_L	0.0085637519670242	0.0097742890566678	0.0089993699632492	0.0083389040978251	0.0096744098873529	0.0088169370194505	0.0075307739586585	0.0055309728267058
R_PGAMT	2.363693796247901e-09	1.446029867374632e-08	1.0712162868548036e-08	9.682171155100951e-09	8.736616402549302e-09	1.633374906162555e-08	5.422721972847544e-09	5.105972318564245e-09
R_TECA2S45	-1.7674276145376132e-11	-1.0373273207639852e-10	-7.67723742836924e-11	-6.900133886034114e-11	-6.297131253048724e-11	-1.182471363898988e-10	-3.897910530394927e-11	-3.69078387421757e-11
R_RNDR1	0.0008928419276009	0.0018735822807456	0.0031508763810014	5.003647261218198e-05	0.0029780189577245	3.568013757883195e-06	4.501314448704025e-07	1.136943989790038e-06
R_PGMT	1.8726643534472402e-09	1.1132103242689206e-08	8.233234361637587e-09	7.406471158599713e-09	6.749246321546831e-09	1.2727292605235752e-08	4.163372466226001e-09	3.987574416497441e-09
R_RNDR2	2.706710761249635e-07	1.6380404983062545e-06	1.314734111121022e-06	6.873014401091261e-07	1.1560159859518485e-06	7.212547781647814e-07	1.651986519243872e-07	1.8156632735108885e-07
R_PGCD	0.0085638579218838	0.0097747158578823	0.0089996659210475	0.0083390780525727	0.0096746930889803	0.0088173069371098	0.007530901169522	0.0055311587067764
R_RNDR3	0.003032578313596	0.0037217812024176	0.0044991449057996	0.0017142447288189	0.004301025905453	2.35962011984482e-05	1.737375594680258e-06	1.7368509066562488e-05
R_TECA3S45	-1.3698099864028604e-11	-8.039602863327642e-11	-5.95005027140813e-11	-5.347858841850489e-11	-4.880455080470172e-11	-9.164649408349469e-11	-3.021015918229977e-11	-2.8604882569934558e-11
R_GND	0.0128802849097781	0.0274047382548353	0.0173722515804443	0.0034461127001511	0.0090310019652963	0.0003378885790317	0.0058532984352101	0.0044167846992547
R_PGK	-0.0348755477456095	-0.0312365641718359	-0.0395421862715058	-0.0184876395921242	-0.0359267896471461	0.000199389602991	0.00195642493733	0.0015689609036078
R_PGLYCP	1.4841668025844426e-09	1.1004623010429755e-08	7.450462807633233e-09	9.116753043265275e-09	6.641939698370806e-09	1.0939109119020106e-08	2.875232855399887e-09	2.556515953105397e-09
R_PGM	-0.0380887339294455	-0.021462203057826	-0.0305419371264017	-0.0195255761684669	-0.0262507962256666	0.0090157977450695	0.0094869836086138	0.0070993769072996
R_PHCYT_BS	-5.783394058896695e-10	-3.3944043305363198e-09	-2.512193560445067e-09	-2.257909086512159e-09	-2.060590431764412e-09	-3.869373051608389e-09	-1.2754976862863915e-09	-1.2077180393989081e-09
