Reaction	Acetate	Fructose	Galactose	Glucose	Glycerol	Gluconate	Pyruvate	Succinate
R_EX_glyc2p_e	-0.0142499104664469	-0.0135074235234164	-0.010036698635113	-0.0095319296751799	-0.0107887278984795	-0.0088701418056984	-0.01337679748922	-0.0125185221163613
R_EX_23camp_e	-0.0044152015036501	-0.0043310050590242	-0.0036264452806019	-0.002596272392303	-0.0025541046478436	-0.0026536619344982	-0.0046092270463785	-0.003577973047614
R_EX_23ccmp_e	-0.004349963464437	-0.0042454721307994	-0.0035447055780814	-0.0025467835938681	-0.0025259052749529	-0.0025884650065033	-0.0045288771676734	-0.0035140138630575
R_EX_23cgmp_e	-0.0043426992599334	-0.0042348873648785	-0.0035382542743137	-0.002541320360681	-0.0025228407234965	-0.0025832587124115	-0.0045177322822545	-0.0035086913951109
R_EX_23cump_e	-0.0043263638503722	-0.0042195377071335	-0.0035344300980204	-0.002539065011597	-0.0025185472626586	-0.0025799266797942	-0.0045040829075695	-0.0034993360811994
R_EX_23dappa_e	-0.0007638744395654	-0.0006988114997912	-0.000650814933123	-0.0007248309275591	-0.0007035679655571	-0.0005753805949991	-0.0008495530083333	-0.0007912867735628
R_EX_26dap__M_e	-7.439839525323622e-05	-9.744091994165482e-05	-9.759226520754394e-05	-0.0001291194035851	-0.0001645278096336	-0.0001170318231506	-7.029986777278008e-05	-0.0001287257668175
R_EX_glyc3p_e	-0.078612118074481	-0.0812554260790345	-0.0776873417695089	-0.0822114660108101	-0.1931210619285624	-0.0958364302912406	-0.0795322333122475	-0.0991799404569699
R_EX_glyclt_e	0.0870317783418765	0.1142471265780439	0.092682418853379	0.0816670527026861	0.1003059657935958	0.0681791617729504	0.1038068664707971	0.0981744785951272
R_EX_gmp_e	-0.0172469881509891	-0.0168123374344552	-0.0144110072182294	-0.0130043957616386	-0.01052336629139	-0.0151563346175196	-0.0170569329946386	-0.0157904199320559
R_EX_gsn_e	-0.0214392607020273	-0.0173266655622801	-0.0181189354700494	-0.0187571337809629	-0.0238482498834159	-0.0216163361522743	-0.0219244502136232	-0.024391790282436
